text,top_class,hate_speech,offensive_language,neither
bidet from longisland,neither,0.04228451509352876,0.2823214250720796,0.6753940598343917
!!!,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Ayyyy,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Yay!,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
"well, bidet from switzerland I guess",neither,0.03996692941133489,0.31957371085307756,0.6404593597355877
Bidet,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
have they not started yet,neither,0.03755684853708861,0.34481284410668533,0.617630307356226
do i've been subbed for awhile but somehow missed the meaning bidet. whats the meaning etc etc,neither,0.02728070699335792,0.3072460268225932,0.6654732661840488
WE'RE LIVE FAM!,neither,0.06652257564409746,0.2999196446209785,0.633557779734924
Bidet from Melbourne Australia,neither,0.04062582848913359,0.31047366557575606,0.6489005059351104
Bidey from Massachusetts,neither,0.04069404815304118,0.30931579984010865,0.6499901520068502
Lol oh hahahaha! like commercialized tea? Yeah I don't think he would personally like it but he wouldn't judge those that did like it :),neither,0.053678722266052636,0.38980257937762286,0.5565186983563245
bidet from LA (CA)!,neither,0.04054123032143904,0.31190951726515675,0.6475492524134041
DANNI,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Bidet from Tennessee,neither,0.04071751644889743,0.3089174816120565,0.6503650019390461
yas dani queen,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
HERE WE GO,neither,0.13156755280784707,0.2765461283225309,0.5918863188696221
Adverts.........!,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
gandsOwlbear,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Dani time =),neither,0.038173762391091964,0.3520916266420968,0.6097346109668113
Yess,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
yay,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
woohoo,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
sam for president,neither,0.03334444324025731,0.2998741226246432,0.6667814341350995
despLURK despLURK despLURK,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Bidet and HALLO BEES,neither,0.038441359955864444,0.2773569151883754,0.6842017248557603
Hello Bees,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Bidet from Michigan!,neither,0.040769555981420263,0.3080342349327864,0.6511962090857933
Bidet from Liam's home state of Jersey!,neither,0.06286194138221994,0.24351718781115944,0.6936208708066206
Bidet from Frozen Minnesota,neither,0.04041510871920598,0.31405013000620496,0.645534761274589
bidet from AZ!,neither,0.04078317879478948,0.307803020237201,0.6514138009680096
Dani <3,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
RECAP RECAP,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
aw she sounds sick,neither,0.040772329051570834,0.409610125964367,0.5496175449840622
"Bidet from Atlanta, fellow critters!",neither,0.04044317782059623,0.3135737241010953,0.6459830980783086
someone has a cold...,neither,0.03993048347236167,0.3222754852162624,0.6377940313113759
yay! Bidet from Missouri critters,neither,0.04041510871920598,0.31405013000620496,0.645534761274589
@oogachackaoogaooga I like to thi9nk that Cad would hate David's tea for defiling everything that is good and holy about tea,neither,0.1079205447623547,0.297163873435519,0.5949155818021263
"love dani, shes so great",neither,0.0356279477214992,0.353458278030662,0.6109137742478388
"Bidet from NYC, current home of Ashley Johnson",neither,0.040130335208084164,0.3188834796895835,0.6409861851023323
Hallo Bees!,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
@chaosminion666 that's right brother.,neither,0.03353374644945192,0.4052826763039365,0.5611835772466116
gandsNopeNopeNope,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
yesss!!!,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Relics and Rarities!,neither,0.03763944115734239,0.1918412352459551,0.7705193235967025
Veth Brenatta. :(,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
So far we have 3/9 fake names,neither,0.03880310085589157,0.3792050130580279,0.5819918860860805
Prepare your D20 for the next comming Wisdom saves!,neither,0.05439689827292217,0.29870227547531575,0.6469008262517622
Bidet from San Luis Obispo!,neither,0.040391840503121675,0.31444505235836057,0.6451631071385178
Bidet all,offensive_language,0.046917543854519406,0.6277741405869331,0.3253083155585475
Hello Bees!,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
bidet from Pittsburgh PA USA,neither,0.04022135297240217,0.31733867069167054,0.6424399763359273
Bidet from Sandusky OH!,neither,0.045910934043101134,0.26139315964940313,0.6926959063074958
*slaps CR ep 49* You can fit so many false names in this bad boy,neither,0.044815981665690646,0.37184409479667585,0.5833399235376334
Bidet critroleBidet,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Woo fellow pittsburgher,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
bidet y'all,offensive_language,0.046917543854519406,0.6277741405869331,0.3253083155585475
:(,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Bidet from what is currently the 9th circle of hell! Yay polar vortex!,offensive_language,0.04729488061682649,0.511755552522671,0.4409495668605026
@OwltheHowl agreed,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
No the fucking tears,offensive_language,0.10666752964463004,0.8927540420944263,0.0005784282609437142
Jester will have another name,neither,0.10595895107387182,0.22574818524792847,0.6682928636781997
Bidet from Alabama!,neither,0.04078317879478948,0.307803020237201,0.6514138009680096
Stop it Sam,neither,0.03769582994933467,0.424895696746389,0.5374084733042763
hi,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Bidet,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Bidet from Arizona,neither,0.04078317879478948,0.307803020237201,0.6514138009680096
:(,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
WHOA,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
MY PRECIOUSE NOTT,offensive_language,0.011017215557639733,0.6062201221254095,0.3827626623169507
gandsHype gandsHype gandsHype,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
bidet,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
that is deep,neither,0.045120231563992065,0.38473469244431074,0.5701450759916972
Bidet from minnesota,neither,0.04071751644889743,0.3089174816120565,0.6503650019390461
just nott,neither,0.02667013123193722,0.39600456006212814,0.5773253087059346
gandsLollypop gandsLollypop gandsLollypop,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Bidet from Ottawa Canada folks!,neither,0.040463084270318445,0.3132358596976152,0.6463010560320664
first,neither,0.02604892428726219,0.3349864360510187,0.6389646396617191
Travis' face gets me,neither,0.03302366410266537,0.3649384213142195,0.6020379145831151
Bidet from Houston,neither,0.040875471929787875,0.3062365648703896,0.6528879631998226
sad recap is sad,neither,0.04527744405251127,0.32837286636839,0.6263496895790988
BIDGET from Houston!,neither,0.040875471929787875,0.3062365648703896,0.6528879631998226
BibleThump,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
bidet bees,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
BibleThump BibleThump,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
;-;,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Bidet from the polar vortex!,neither,0.039558916759887555,0.3022303227447507,0.6582107604953618
I missed the last 2 eps.,neither,0.038396598012310865,0.3109582660044051,0.650645135983284
Bidet from MA!,neither,0.031816597323666866,0.4599893087150652,0.5081940939612679
A rainy San Diego bidet for y'all. Hopefully that polar vortex isn't too brutal for the critters with actual winter,neither,0.028797503058732913,0.3589422427605085,0.6122602541807586
Bidet from NC!,neither,0.04066490145509902,0.30981049537100724,0.6495246031738937
Bidet from CA,neither,0.04084513770590474,0.30675141581570226,0.6524034464783931
holy balls,offensive_language,0.04897716346215427,0.5353663497486633,0.4156564867891824
oh MAN,neither,0.0497452509521963,0.354443561064239,0.5958111879835646
i am prepared for sadness!,neither,0.03458822624055034,0.30680435426455466,0.6586074194948949
oooo Nott!!,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Bidet from France,neither,0.04071751644889743,0.3089174816120565,0.6503650019390461
"Bidet from Amherstburg, ON Canada!!! Miss you 🐝!",neither,0.04499616523763051,0.3756378340134291,0.5793660007489404
instant tears,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
gandsMatt gandsMatt gandsMatt,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Bidet from Maryland,neither,0.04066490145509902,0.30981049537100724,0.6495246031738937
Gluten Almonds from NC! brettuHi,neither,0.040334677536117594,0.315415257091876,0.6442500653720065
bidet from minnesota,neither,0.04071751644889743,0.3089174816120565,0.6503650019390461
Been a week. Still feels bad,neither,0.035420583573230045,0.34990178547576284,0.6146776309510071
hello bees,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
is volume low?,neither,0.047418028652332904,0.3276366211667147,0.6249453501809523
PROTECT NOTT BEST MOM,neither,0.03852947948484069,0.32264090070669504,0.6388296198084644
TWO!,neither,0.0407660999210139,0.30809289329748146,0.6511410067815048
Bidet,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Bidet from Austin!!!,neither,0.04086843745212,0.30635595831493706,0.6527756042329429
bidet from michigan in that good old polar vortex,neither,0.0372533300101869,0.3457599375449207,0.6169867324448923
Sam's acting was on point,neither,0.036783900682614445,0.34451262853044007,0.6187034707869454
moon2CUTE,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Aww shucks I'm gonna see it live for the first time,neither,0.030069994541864944,0.3454843575329316,0.6244456479252035
HELLO BEES,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
BibleThump,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
NEEEIIIIIINNNNNNNN,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Bidet from New Orleans,neither,0.04450700662299174,0.21166473641774403,0.7438282569592642
Bidet from Oklahoma all!,neither,0.042808078011918105,0.39053103227606023,0.5666608897120217
oh geez!,neither,0.04535734983354261,0.27438591475104485,0.6802567354154126
Bidet from BRASIL,neither,0.04228451509352876,0.2823214250720796,0.6753940598343917
Heyo,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Bidet,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
"Bidet from Vancouver,WA!",neither,0.04071751644889743,0.3089174816120565,0.6503650019390461
gandsHype gandsHype gandsHype gandsHype,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
here we goooooo,neither,0.15579607761817918,0.2572279575342963,0.5869759648475245
its HERE,neither,0.11304804868039274,0.2693716569310093,0.617580294388598
first,neither,0.02604892428726219,0.3349864360510187,0.6389646396617191
Sam Riegel broke into my house ripped out my heart and sold it on etsy,neither,0.02463240610383611,0.41031506281576546,0.5650525310803984
Here we go,neither,0.13156755280784707,0.2765461283225309,0.5918863188696221
not mother of life,neither,0.034056854729919026,0.40394169852541073,0.5620014467446703
bidet all from brooklyn,neither,0.043186298160171145,0.3971116090427238,0.5597020927971051
Sam's backstory thus far is my favorite,neither,0.0359355523307933,0.391534991463198,0.5725294562060087
"@iamseancho well, im in Beaver County, but I grew up near Pittsburgh",neither,0.035392252633167046,0.38814659461880713,0.5764611527480258
@jonjac22dew amen mitten brother,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
I AM IN,neither,0.039077397290673686,0.3305053467566659,0.6304172559526604
Bitet from California!,neither,0.06971251856910227,0.2972619859879888,0.633025495442909
bidet 😁,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
bidet all! Happy Thursday!,neither,0.04157669691391757,0.41484542194214263,0.5435778811439397
Bidet from Kenai Alaska!!,neither,0.04066490145509902,0.30981049537100724,0.6495246031738937
bidet from NoVA,neither,0.04228451509352876,0.2823214250720796,0.6753940598343917
GUYS. WE'RE GOING IN UNDERDARK Y'ALL,neither,0.05980943707772036,0.4117622226969088,0.5284283402253709
welcome,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
EPISODE 50!!!!!!!!!!!!!!!,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
"Who else thought Liam said ""Paudrick"" in the episode?",neither,0.04152263106655907,0.29127360955729037,0.6672037593761505
Bidet from KY!!!!!,neither,0.04062582848913359,0.31047366557575606,0.6489005059351104
Subbed again nice,neither,0.03779275877185461,0.3585582524007659,0.6036489888273795
Bidet from North Carolina!,neither,0.04040057148408362,0.31429686482539193,0.6453025636905245
bidet from braaaaziiiiiiil :D,neither,0.04228451509352876,0.2823214250720796,0.6753940598343917
This is my first live show!,neither,0.045678775859331375,0.3409488783073297,0.6133723458333389
Hello cuties,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
yeet,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
he-hewwo?,neither,0.057568607992634975,0.3241453714706532,0.6182860205367118
still calli him Bren,neither,0.03775815269268266,0.3591456078789837,0.6030962394283337
bidet,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
