text,top_class,hate_speech,offensive_language,neither
took you long enough,neither,0.057818209858264455,0.3799698180912464,0.5622119720504891
lol,neither,0.020706217963973744,0.4882283491876925,0.4910654328483337
WOOO,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Meant to say that in all caps to properly express my disgruntlenesss,neither,0.03815854935286137,0.4430145193713376,0.518826931275801
ayy lmao,neither,0.038286200742828215,0.35018325437241776,0.6115305448847541
sup,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
inc notification squad,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
shrood,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
XD,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
wait for it. . .,neither,0.02932207589215998,0.28909052566352594,0.6815873984443142
PogChamp,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
LUL,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
pickaknife,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
shroudW shroudMilk,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
A suh dude,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
I LOVE U bb <3,neither,0.036234544398670354,0.3454103886020359,0.6183550669992937
AYYYYYYYYYYYYYYYYYYY,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
PogChamp,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Papa SHROOOD,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
henlo,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Hi,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
You oversleep this morning?,neither,0.0980935579608161,0.18187571446125209,0.7200307275779317
\o/,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
ayy,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
holy fk plebs dead tonight?,neither,0.037340587553305,0.31268527273657115,0.6499741397101239
lies,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
dad,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
shroudW,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Notification squad shroudW shroudMilk,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
u8,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Sup,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
First view hype,neither,0.03289124759972025,0.33263304730500615,0.6344757050952735
hi,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
shroud is my lover,neither,0.033813265170576784,0.4295167608820263,0.536669973947397
Sup shroud,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
sup,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
daddy!,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
OHHHHHHHHHHHHHH,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
@shroud asuhh dewd,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
0 viewer,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
@shroud hey,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
PogChamp,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
hhhhh,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
I ducking hate you right now mike,neither,0.23063044409403305,0.29891591377203186,0.4704536421339351
Hue hue hue,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Daddy shroud,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Dude shroud joining splyce? Wtf?!,offensive_language,0.04208226379327941,0.5588788709456227,0.3990388652610979
Cok,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
I was #1,neither,0.039089514555301665,0.336548922492753,0.6243615629519452
splyce,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
shroud is indeed my father,neither,0.0350543616542507,0.40720066167571267,0.5577449766700365
"@su623ro cl_crosshairgap 0 cl_crosshairsize 4.5 cl_crosshairthickness 1.5, cl_crosshaircolor_b 0, cl_crosshaircolor_g 120, cl_crosshaircolor_r 255",neither,0.03945320844208391,0.33037608806864915,0.630170703489267
"WHY SO LATE MAAAN, gotta go to work soon @shroud",neither,0.035016700850234096,0.39226302292191756,0.5727202762278483
shroudH shroudH shroudH shroudH,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
no,neither,0.036918905254960256,0.37338982715841207,0.5896912675866277
Lllllllllllllll,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
