text,top_class,hate_speech,offensive_language,neither
firts,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Oooooo new screen!,neither,0.04265767540629739,0.2508099464048952,0.7065323781888074
hello,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
ninjaRed,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
ninjaBull,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
ninjaRed ninjaBull,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Starting screen is so clean,neither,0.04650396440619643,0.3669755876779502,0.5865204479158534
hii,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
First,neither,0.02604892428726219,0.3349864360510187,0.6389646396617191
ayyyye,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
ninjaAim ninjaAim ninjaAim ninjaAim ninjaAim ninjaAim ninjaAim ninjaAim ninjaAim ninjaAim ninjaAim ninjaAim ninjaAim ninjaAim ninjaAim ninjaAim,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
So epic,neither,0.03940840016725221,0.3881618993133147,0.5724297005194332
last,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
cool screen,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
i am first,neither,0.029054001387485717,0.33395285223663074,0.6369931463758836
Oh this is cool,neither,0.05842236983665358,0.26515574041928097,0.6764218897440655
wow a countdown,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
ninjaK ninjaK ninjaK ninjaK ninjaK ninjaK ninjaK ninjaK ninjaK ninjaK ninjaK ninjaK,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
hey ninja and hey chat ninjaTooth,neither,0.03889270070233306,0.30284680744707604,0.658260491850591
Good morning @ninja and chat!,neither,0.044205608020036015,0.1896126308936303,0.7661817610863337
I love this,neither,0.033354624610487035,0.36213039408674813,0.6045149813027648
!uptime,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Ninja has been streaming for 2 minutes 9 seconds,neither,0.035678679601720456,0.31045049647393935,0.6538708239243401
wow this is really impressive,neither,0.04673745678491666,0.32926793788694364,0.6239946053281398
Mau5,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
KAPOW KAPOW KAPOW KAPOW KAPOW KAPOW KAPOW KAPOW ninjaPopcorn ninjaPopcorn ninjaPopcorn ninjaAmazing ninjaAmazing ninjaBlank ninjaCRINJA ninjaCRINJA ninjaCreep ninjaCreep ninjaHi,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
ninjaHype ninjaHype ninjaHype New Intro !,neither,0.04341101089575549,0.23125336554662146,0.725335623557623
afternoon all,neither,0.041738381923244985,0.42092048044029723,0.5373411376364577
This is siiiiiiick,neither,0.06444388513749441,0.32581973129223984,0.6097363835702658
hi ninja!! i love catching you right when you get on because you might see this before it flies away in the chat haha,offensive_language,0.04681936574997402,0.4822528970446082,0.4709277372054178
Good morning ninja! Have a great day today brother!! 👊 ninjaCreep,neither,0.04164438754180206,0.2050046252764971,0.7533509871817009
ninjaHype ninjaHype ninjaHype ninjaHype ninjaHype ninjaHype,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Morning,neither,0.05283876784042269,0.1031882115525248,0.8439730206070525
Poggers,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
ninjaPon ninjaPon ninjaPon ninjaPon ninjaPon ninjaPon ninjaPon ninjaPon ninjaPon ninjaPon ninjaPon ninjaPon ninjaPon ninjaPon ninjaPon ninjaPon ninjaPon ninjaPon,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
ninjaPon,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
howdy,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Good morning,neither,0.04970930963283925,0.13564577574880146,0.8146449146183593
Make this day the best day yet @ninja,neither,0.038857538695239176,0.29540102930729945,0.6657414319974614
Good morning,neither,0.04970930963283925,0.13564577574880146,0.8146449146183593
At iD Tech camps you can learn all about how games are made and start building your own game future this summer. Check it out: www.idtech.com/fortnite #ad,neither,0.07849295833611333,0.3389748549213327,0.5825321867425539
ninjaHype ninjaHype ninjaHype ninjaHype ninjaHype,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Balloons are out,neither,0.061482068237221674,0.2987475102763596,0.6397704214864188
ninjaPopcorn ninjaPopcorn,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
is this darude sandstorm?,neither,0.06444388513749441,0.32581973129223984,0.6097363835702658
ninjaPon ninjaPon,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
I joined and I'm really excited,neither,0.038748735258789746,0.2951492512789422,0.666102013462268
heyyyy,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Good morning,neither,0.04970930963283925,0.13564577574880146,0.8146449146183593
yeet,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
:D,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Its dead mau5 i think,neither,0.0326233170944601,0.3215768574947037,0.6457998254108361
Heyyyyy,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Here comes the GOAT,neither,0.08668024704915088,0.276589796898059,0.6367299560527901
Duos with Lupo,neither,0.01332993187238274,0.44459218524224076,0.5420778828853765
Oh yeah yeah,neither,0.01725389498678453,0.47962434623133704,0.5031217587818785
ninjaH,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
GOAT,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Yeeeeeeeee home sick and get to watch ninja let’s go,neither,0.03510223645682577,0.3293173450625475,0.6355804184806267
nice screen,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
mahCoffee,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
!duo,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Please don't ask Ninja to duo with someone or bash his current partner or you WILL be timed-out. Ninja will play with who he likes.,neither,0.05055573611658767,0.4063718521507537,0.5430724117326586
@ninja i think its time for a webcam overlay as well,neither,0.02869333030303132,0.34313719394780845,0.6281694757491602
KappaHD KappaHD KappaHD ninjaClap ninjaClap ninjaClap ninjaPon ninjaPon ninjaPon ninjaClap ninjaClap,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
!subcount,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Ninja has chose not to show his sub count anymore as it just sparks meaningless debates in the chat. Watch the stream and enjoy the content instead of worrying about numbers ninjaAdore,neither,0.05181223915520336,0.3015441606477669,0.6466436001970297
Monophobia x Deadmau5,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
squads with tim... sypher and lupo,neither,0.029680900186211195,0.32753613009756194,0.6427829697162268
ninjaGold ninjaGold ninjaGold ninjaGold ninjaGold ninjaGold ninjaGold ninjaGold,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Jebaited,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
ninjaPon,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
ninjaPon,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
new screen lit,neither,0.042990068020435375,0.24223623210315745,0.7147736998764073
can ninja friend me,neither,0.03260159299266587,0.364238560652613,0.6031598463547212
ninjaPon,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
boo,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
ninjaPon ninjaPon ninjaPon,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
ninjaLlama,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
My birfday. Woot,neither,0.02722336998821758,0.4267155325642117,0.5460610974475706
Jebaited,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
rip,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
good morning all!,neither,0.05617101603540504,0.22990603281931743,0.7139229511452775
I work for earth,neither,0.03273698150160816,0.29685467089099615,0.6704083476073958
Nooo,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Hey you guys ninjaAmazing ninjaAmazing ninjaAmazing ninjaAmazing ninjaAmazing ninjaAmazing ninjaAmazing ninjaAmazing ninjaAmazing ninjaAmazing ninjaAmazing ninjaAmazing,neither,0.06447289218934983,0.4023007123021676,0.5332263955084826
G,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Thats new,neither,0.04471167187226434,0.19620380985750605,0.7590845182702296
Lmao. he is trying his every stream start theme,neither,0.06666281083253145,0.3386777423569529,0.5946594468105156
new interface is very professional,neither,0.05073638751984181,0.24650381286257486,0.7027597996175834
Dang Ninj. This stream starting soon vid it awesome,neither,0.03850129753229985,0.33168489714645916,0.629813805321241
Lets get a 20bomb 1st game of the Day,neither,0.037603551375304314,0.28881246875964656,0.6735839798650491
PAPA,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
ninjaTooth,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
woopsWut,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
ninja did you get your new pc running?,neither,0.08158286089347802,0.29550408250824245,0.6229130565982794
Soooo much better,neither,0.03528051800304362,0.33181126765186936,0.6329082143450872
ninjaShrug ninjaShrug ninjaShrug ninjaShrug,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
This wait screen is awesome great job taking it to the next level,neither,0.045009227604788996,0.3112917170143375,0.6436990553808735
Kappa,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
yo,offensive_language,0.04010381111145228,0.5271105317972344,0.4327856570913131
ninjaBlast1 ninjaBlast2 ninjaBlast3 ninjaSplode ninjaSplode ninjaSplode,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
its not morning here lol,neither,0.07676876208159769,0.2092219199824545,0.7140093179359478
Looks so cool!!!,neither,0.039408396762469954,0.388205476834056,0.572386126403474
deadmau5 nice,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
we herd that you fiend,neither,0.05236296412482931,0.43428464904467967,0.513352386830491
new start is lit,neither,0.052552710651500814,0.23467519122371922,0.7127720981247799
I like the new screen!,neither,0.05662823651183148,0.22261862589609774,0.7207531375920707
New overlay me likey,neither,0.03192690169769385,0.23112689494853905,0.736946203353767
,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
ninjaShrug ninjaShrug ninjaShrug ninjaBull ninjaRed,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Lmfao😂😂😂,neither,0.05470637918084239,0.32512982320825545,0.6201637976109021
10am,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
hi ninjaHype ninjaHype,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Can’t wait for fallout 76 beta later,neither,0.03598901515951757,0.3096248157736813,0.654386169066801
