text,top_class,hate_speech,offensive_language,neither
PogChamp PogChamp PogChamp,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
hello,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Hi,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
ninjaHi,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Dad,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
ninjaPon ninjaPon ninjaPon ninjaPon ninjaPon ninjaPon ninjaPon ninjaPon ninjaPon,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
ninjaPon,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Hey ninja! How are u?,neither,0.06545569528739523,0.28527628030522534,0.6492680244073794
ninjaHi ninjaHi ninjaHi ninjaHi ninjaHi,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Sup chat,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
mikeliveDon mikeliveDon mikeliveDon mikeliveDon,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Woooooo,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
ninjaCreep ninjaCreep ninjaCreep ninjaCreep ninjaCreep,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Harry Potter lad,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
assssssuh,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
bk,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
spooky,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
First comment! Haha,neither,0.028593783987740033,0.4059942763494013,0.5654119396628586
Hey,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Hey ninj,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Hii,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Harry potter,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
What’s up everybody!!!,neither,0.04338200008215739,0.4021459898595713,0.5544720100582713
spoopy af,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Sort me a draw,neither,0.0327036474349156,0.3667690918040743,0.60052726076101
SP00KY,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Heyyy,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Ninja after dark?,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
sup,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
spooky,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
its spooky season ghouls,neither,0.034030068984992584,0.3285290223952755,0.6374409086197319
rooNom,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
TPTreat TPTreat TPTreat TPTreat,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Harry Potter,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Ninja GOD.,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Only zero viewers? Kappa,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
spooky,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
By the way that video of Jess was HILARIOUS,neither,0.040694103217089224,0.315606151477769,0.6436997453051418
just weighed my candy bag 12 pounds baby yeahh,neither,0.030501138041297754,0.37117253400964717,0.598326327949055
HARRY POTTER,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Haha,neither,0.03186685585600258,0.45913629025701075,0.5089968538869867
HARRY POTTER,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
ninjaRare,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Our first ninja after dark stream in the new room? @ninja,neither,0.037191985397084876,0.2811157201750264,0.6816922944278888
HARRY POTTER,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Welcome to Hogwarts.,neither,0.05036155158341772,0.3241161757817237,0.6255222726348585
TheCandyCornatti TheCandyCornatti TheCandyCornatti TheCandyCornatti TheCandyCornatti TheCandyCornatti,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
I wanna be like ninja,neither,0.05212603938899126,0.3523777477188857,0.5954962128921232
ninjaPon ninjaPon,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
hola,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
ninjaPon,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Woot!,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
GRYFFINDOR,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Harry poggers,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
ninjaPon ninjaPon ninjaPon,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
SO spoooopy Harry Poggers,neither,0.03940826874161735,0.3912694754451444,0.5693222558132381
lets gooooo,neither,0.03864835078748214,0.3440366229783383,0.6173150262341796
TheIlluminati TheIlluminati TheIlluminati TheIlluminati TheIlluminati TheIlluminati TheIlluminati TheIlluminati,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
ninjaPon,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Get them dubs bro,neither,0.06089135089159605,0.331097087771369,0.6080115613370349
Trick or Treat @Ninja,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
"Happy spooky day chat!,",neither,0.039860958296269094,0.3183517018114256,0.6417873398923054
Shit the music,offensive_language,0.04236300306873672,0.9575903608974107,4.663603385256816e-05
AFTER DARK COLORS LETS GOO,neither,0.038799704362029994,0.34146775781690764,0.6197325378210623
Hufflepuff!,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
im eating candy for dinner PogChamp,neither,0.03366601969270231,0.33150499064816025,0.6348289896591375
@Ninja what does it mean when you call a player a bot?,offensive_language,0.031469142921690084,0.5069791117376159,0.46155174534069393
Is this lord of the rings music,neither,0.0452098052243705,0.3162196038847753,0.6385705908908541
what theme song is this?,neither,0.05242463040702248,0.3322017340646454,0.615373635528332
ninja,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
ninjaPon,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
ninjaPon,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Harry Potter,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Harry Potter @jdb74500,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
yeah i just got a 12 pound bag of candy a lot king size!!!,neither,0.028619905982753952,0.4030431583994299,0.5683369356178161
this is harry potter,neither,0.046538226528967906,0.32930125217595896,0.6241605212950732
Harry Poggers,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
wtf ninj u scard me i was sleeping,offensive_language,0.03410585313549666,0.6195076133453984,0.3463865335191049
Sounds like Star Wars tbh,neither,0.04754912258281331,0.3423683442413147,0.6100825331758719
@ninja about how much did the stream room cost? Because it is amazing,neither,0.03922574458548989,0.33563287372358364,0.6251413816909266
https://clips.twitch.tv/PerfectSnappyGoblinBloodTrail,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
HOGWARTS?,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Its star wars the phantom menace,neither,0.03504180150087656,0.32133095700143544,0.643627241497688
200k,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Happy Halloween,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
sup chat,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
OH YEAH,neither,0.022533380315967178,0.4254575626619046,0.5520090570221282
how do people not know what theme this is lol?,neither,0.06751949157757357,0.36899112978335924,0.5634893786390673
pogs,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
!song,neither,0.038601720699969956,0.3448280572582511,0.616570222041779
gg ninjaleg,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
https://www.shazam.com/,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
