text,top_class,hate_speech,offensive_language,neither
NotLikeThis NotLikeThis NotLikeThis NotLikeThis NotLikeThis,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
yasss,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
ninjaCRINJA ninjaCRINJA ninjaCRINJA ninjaCRINJA ninjaCRINJA ninjaCRINJA ninjaCRINJA ninjaCRINJA ninjaCRINJA ninjaCRINJA,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
AW HE DED,neither,0.04700509364226446,0.32777864845206095,0.6252162579056745
656,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
what happened,neither,0.04722295797655572,0.3248777811305592,0.6278992608928851
ninjaCRINJA ninjaCRINJA ninjaCRINJA ninjaCRINJA ninjaCRINJA ninjaCRINJA ninjaCRINJA ninjaCRINJA ninjaCRINJA ninjaCRINJA,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
I said nom but thats a real nice ski mask,neither,0.03350204645214172,0.4069678036182907,0.5595301499295676
ninjaCry ninjaCry ninjaCry ninjaCry ninjaCry ninjaCry ninjaCry ninjaCry ninjaCry ninjaCry ninjaCry,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
I TELL HER ONLY PARTLY,offensive_language,0.02736268988998207,0.6484355633002175,0.3242017468098005
HE BACK,neither,0.05051617290504041,0.32657102729093723,0.6229127998040224
aaaand were back,neither,0.039949478692595033,0.2960586047043182,0.6639919166030868
ninja10 ninja10 ninja10 ninja10 ninja10 ninja10 ninja10 ninja10 ninja10 ninja10 ninja10 ninja10,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
we back bios,neither,0.03929258263871214,0.3331023271518106,0.6276050902094774
╠═══╣,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
ninjaBlast ninjaBlast ninjaBlast ninjaBlast ninjaBlast ninjaBlast ninjaBlast,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
ninjaCry ninjaCry ninjaCry ninjaCry ninjaCry ninjaCry ninjaCry ninjaCry ninjaCry ninjaCry ninjaCry ninjaCry ninjaCry ninjaCry ninjaCry,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
he's back!,neither,0.05051617290504041,0.32657102729093723,0.6229127998040224
NINKA!!!,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
